zip,city,county,region,policies,prior_policies,change_pct,direction,yoy_change_pct,yoy_direction
93430,Cayucos,San Luis Obispo,Southern CA,62,62,0.0,flat,50.0,up
94970,Stinson Beach,Marin,Northern CA,62,62,0.0,flat,80.6,up
95307,Ceres,Stanislaus,Northern CA,62,64,-3.1,down,109.4,up
92647,Huntington Beach,Orange,Southern CA,61,63,-3.2,down,57.9,up
92649,Huntington Beach,Orange,Southern CA,61,62,-1.6,down,119.4,up
92835,Fullerton,Orange,Southern CA,61,59,3.4,up,100.0,up
94933,Forest Knolls,Marin,Northern CA,61,58,5.2,up,10.2,up
95459,Manchester,Mendocino,Northern CA,61,60,1.7,up,7.4,up
93541,Lee Vining,Mono,Northern CA,60,59,1.7,up,51.3,up
94928,Rohnert Park,Sonoma,Northern CA,60,65,-7.7,down,92.1,up
95318,El Portal,Mariposa,Northern CA,60,59,1.7,up,3.5,up
95401,Santa Rosa,Sonoma,Northern CA,60,60,0.0,flat,106.1,up
95758,Elk Grove,Sacramento,Northern CA,60,62,-3.2,down,156.0,up
95838,Sacramento,Sacramento,Northern CA,60,63,-4.8,down,3.2,up
93314,Bakersfield,Kern,Southern CA,59,61,-3.3,down,80.6,up
93641,Miramonte,Fresno,Northern CA,59,60,-1.7,down,3.6,up
94115,San Francisco,San Francisco,Northern CA,59,63,-6.3,down,93.5,up
94503,American Canyon,Napa,Northern CA,59,58,1.7,up,93.1,up
95552,Mad River,Trinity,Northern CA,59,59,0.0,flat,5.5,up
92802,Anaheim,Orange,Southern CA,58,60,-3.3,down,139.1,up
93041,Port Hueneme,Ventura,Southern CA,58,59,-1.7,down,125.0,up
95232,Glencoe,Calaveras,Northern CA,58,57,1.8,up,9.8,up
90254,Hermosa Beach,Los Angeles,Southern CA,57,57,0.0,flat,90.0,up
90503,Torrance,Los Angeles,Southern CA,57,59,-3.4,down,70.3,up
90504,Torrance,Los Angeles,Southern CA,57,57,0.0,flat,32.4,up
92663,Newport Beach,Orange,Southern CA,57,57,0.0,flat,51.6,up
93662,Selma,Fresno,Northern CA,57,52,9.6,up,75.0,up
95549,Kneeland,Humboldt,Northern CA,57,50,14.0,up,8.2,up
95670,Rancho Cordova,Sacramento,Northern CA,57,63,-9.5,down,106.7,up
96056,Mcarthur,Lassen,Northern CA,57,54,5.6,up,2.0,up
92831,Fullerton,Orange,Southern CA,56,59,-5.1,down,46.3,up
93263,Shafter,Kern,Southern CA,56,56,0.0,flat,150.0,up
94589,Vallejo,Solano,Northern CA,56,54,3.7,up,82.1,up
95601,Amador City,Amador,Northern CA,56,56,0.0,flat,27.5,up
93603,Badger,Tulare,Northern CA,55,52,5.8,up,-7.0,down
93728,Fresno,Fresno,Northern CA,55,59,-6.8,down,37.0,up
93612,Clovis,Fresno,Northern CA,54,57,-5.3,down,185.7,up
93703,Fresno,Fresno,Northern CA,54,52,3.8,up,40.0,up
93725,Fresno,Fresno,Northern CA,54,56,-3.6,down,17.8,up
94133,San Francisco,San Francisco,Northern CA,54,54,0.0,flat,108.3,up
94403,San Mateo,San Mateo,Northern CA,54,53,1.9,up,96.2,up
94938,Lagunitas,Marin,Northern CA,54,52,3.8,up,14.0,up
95468,Point Arena,Mendocino,Northern CA,54,50,8.0,up,14.3,up
95494,Yorkville,Mendocino,Northern CA,54,52,3.8,up,17.8,up
95721,Echo Lake,El Dorado,Northern CA,54,55,-1.8,down,-3.5,down
90058,Los Angeles,Los Angeles,Southern CA,53,57,-7.0,down,27.9,up
92254,Mecca,Riverside,Southern CA,53,50,6.0,up,175.0,up
94132,San Francisco,San Francisco,Northern CA,53,51,3.9,up,67.7,up
95125,San Jose,Santa Clara,Northern CA,53,55,-3.6,down,57.9,up
90212,Beverly Hills,Los Angeles,Southern CA,52,51,2.0,up,36.8,up
90808,Long Beach,Los Angeles,Southern CA,52,57,-8.8,down,75.8,up
92624,Capistrano Beach,Orange,Southern CA,52,50,4.0,up,200.0,up
94005,Brisbane,San Mateo,Northern CA,52,51,2.0,up,76.0,up
95565,Scotia,Humboldt,Northern CA,52,43,20.9,up,47.6,up
92251,Imperial,Imperial,Southern CA,51,49,4.1,up,41.4,up
93950,Pacific Grove,Monterey,Northern CA,51,49,4.1,up,187.5,up
94015,Daly City,San Mateo,Northern CA,51,50,2.0,up,59.4,up
95043,Paicines,San Benito,Northern CA,51,55,-7.3,down,11.5,up
95124,San Jose,Santa Clara,Northern CA,51,56,-8.9,down,96.3,up
95829,Sacramento,Sacramento,Northern CA,51,56,-8.9,down,91.7,up
96105,Chilcoot,Plumas,Northern CA,51,54,-5.6,down,33.3,up
93280,Wasco,Kern,Southern CA,50,47,6.4,up,86.4,up
93720,Fresno,Fresno,Northern CA,50,49,2.0,up,120.0,up
94301,Palo Alto,Santa Clara,Northern CA,50,51,-2.0,down,62.1,up
94579,San Leandro,Alameda,Northern CA,50,51,-2.0,down,130.4,up
95350,Modesto,Stanislaus,Northern CA,50,51,-2.0,down,59.4,up
95443,Glenhaven,Lake,Northern CA,50,48,4.2,up,19.4,up
95717,Gold Run,Placer,Northern CA,50,47,6.4,up,0.0,flat
95815,Sacramento,Sacramento,Northern CA,50,52,-3.8,down,26.8,up
90056,Los Angeles,Los Angeles,Southern CA,49,51,-3.9,down,96.0,up
94580,San Lorenzo,Alameda,Northern CA,49,42,16.7,up,153.3,up
93645,O Neals,Madera,Northern CA,48,51,-5.9,down,20.5,up
94018,El Granada,San Mateo,Northern CA,48,45,6.7,up,121.4,up
94957,Ross,Marin,Northern CA,48,46,4.3,up,48.3,up
95210,Stockton,San Joaquin,Northern CA,48,52,-7.7,down,205.6,up
95336,Manteca,San Joaquin,Northern CA,48,50,-4.0,down,50.0,up
95968,Palermo,Butte,Northern CA,48,47,2.1,up,74.1,up
96126,Sierraville,Sierra,Northern CA,48,49,-2.0,down,22.0,up
91932,Imperial Beach,San Diego,Southern CA,47,53,-11.3,down,93.1,up
92844,Garden Grove,Orange,Southern CA,47,46,2.2,up,109.1,up
93905,Salinas,Monterey,Northern CA,47,49,-4.1,down,127.3,up
94306,Palo Alto,Santa Clara,Northern CA,47,47,0.0,flat,76.2,up
95240,Lodi,San Joaquin,Northern CA,47,55,-14.5,down,163.2,up
95687,Vacaville,Solano,Northern CA,47,49,-4.1,down,95.7,up
95926,Chico,Butte,Northern CA,47,49,-4.1,down,40.6,up
95963,Orland,Glenn,Northern CA,47,45,4.4,up,37.5,up
95126,San Jose,Santa Clara,Northern CA,46,45,2.2,up,64.3,up
95340,Merced,Merced,Northern CA,46,43,7.0,up,40.7,up
95526,Bridgeville,Trinity,Northern CA,46,54,-14.8,down,-5.7,down
95556,Orleans,Humboldt,Northern CA,46,45,2.2,up,16.2,up
94545,Hayward,Alameda,Northern CA,45,44,2.3,up,55.2,up
95110,San Jose,Santa Clara,Northern CA,45,42,7.1,up,46.7,up
95358,Modesto,Stanislaus,Northern CA,45,45,0.0,flat,60.7,up
95376,Tracy,San Joaquin,Northern CA,45,43,4.7,up,100.0,up
95377,Tracy,San Joaquin,Northern CA,45,44,2.3,up,95.5,up
95380,Turlock,Stanislaus,Northern CA,45,44,2.3,up,108.7,up
95419,Camp Meeker,Sonoma,Northern CA,45,44,2.3,up,17.1,up
96033,French Gulch,Shasta,Northern CA,45,42,7.1,up,7.5,up
92066,Ranchita,San Diego,Southern CA,44,39,12.8,up,33.3,up
92106,San Diego,San Diego,Southern CA,44,40,10.0,up,64.3,up
92706,Santa Ana,Orange,Southern CA,44,45,-2.2,down,69.6,up
93516,Boron,Kern,Southern CA,44,40,10.0,up,52.4,up
93654,Reedley,Fresno,Northern CA,44,45,-2.2,down,34.4,up
94037,Montara,San Mateo,Northern CA,44,42,4.8,up,100.0,up
94520,Concord,Contra Costa,Northern CA,44,47,-6.4,down,72.0,up
95348,Merced,Merced,Northern CA,44,44,0.0,flat,66.7,up
95355,Modesto,Stanislaus,Northern CA,44,48,-8.3,down,145.5,up
95757,Elk Grove,Sacramento,Northern CA,44,43,2.3,up,238.5,up
95991,Yuba City,Sutter,Northern CA,44,52,-15.4,down,200.0,up
90713,Lakewood,Los Angeles,Southern CA,43,41,4.9,up,69.2,up
91934,Jacumba,San Diego,Southern CA,43,37,16.2,up,19.4,up
93440,Los Alamos,Santa Barbara,Southern CA,43,48,-10.4,down,14.6,up
94109,San Francisco,San Francisco,Northern CA,43,45,-4.4,down,84.6,up
94710,Berkeley,Alameda,Northern CA,43,43,0.0,flat,51.9,up
94946,Nicasio,Marin,Northern CA,43,45,-4.4,down,7.9,up
95925,Challenge,Yuba,Northern CA,43,45,-4.4,down,4.3,up
90293,Playa Del Rey,Los Angeles,Southern CA,42,43,-2.3,down,63.0,up
90815,Long Beach,Los Angeles,Southern CA,42,41,2.4,up,95.5,up
92614,Irvine,Orange,Southern CA,42,46,-8.7,down,127.3,up
93705,Fresno,Fresno,Northern CA,42,47,-10.6,down,80.0,up
93726,Fresno,Fresno,Northern CA,42,41,2.4,up,50.0,up
94518,Concord,Contra Costa,Northern CA,42,43,-2.3,down,53.6,up
95225,Burson,Calaveras,Northern CA,42,40,5.0,up,2.4,up
96107,Coleville,Mono,Northern CA,42,43,-2.3,down,32.3,up
92861,Villa Park,Orange,Southern CA,41,39,5.1,up,158.3,up
93545,Lone Pine,Inyo,Northern CA,41,39,5.1,up,33.3,up
94089,Sunnyvale,Santa Clara,Northern CA,41,43,-4.7,down,153.3,up
94401,San Mateo,San Mateo,Northern CA,41,40,2.5,up,69.2,up
95536,Ferndale,Humboldt,Northern CA,41,40,2.5,up,28.0,up
93208,Camp Nelson,Tulare,Northern CA,40,40,0.0,flat,-20.4,down
93650,Fresno,Fresno,Northern CA,40,46,-13.0,down,119.0,up
94107,San Francisco,San Francisco,Northern CA,40,36,11.1,up,131.2,up
95567,Smith River,Del Norte,Northern CA,40,39,2.6,up,153.3,up
95621,Citrus Heights,Sacramento,Northern CA,40,40,0.0,flat,266.7,up
95742,Rancho Cordova,Sacramento,Northern CA,40,39,2.6,up,178.6,up
95818,Sacramento,Sacramento,Northern CA,40,38,5.3,up,50.0,up
95983,Taylorsville,Plumas,Northern CA,40,40,0.0,flat,0.0,flat
96017,Castella,Shasta,Northern CA,40,42,-4.8,down,0.0,flat
96050,Klamath River,Siskiyou,Northern CA,40,37,8.1,up,10.3,up
96075,Paynes Creek,Tehama,Northern CA,40,35,14.3,up,5.4,up
90755,Signal Hill,Los Angeles,Southern CA,39,41,-4.9,down,29.0,up
93292,Visalia,Tulare,Northern CA,39,40,-2.5,down,-5.6,down
93622,Firebaugh,Fresno,Northern CA,39,39,0.0,flat,-7.1,down
93704,Fresno,Fresno,Northern CA,39,41,-4.9,down,56.5,up
94924,Bolinas,Marin,Northern CA,39,38,2.6,up,66.7,up
95428,Covelo,Mendocino,Northern CA,39,45,-13.3,down,0.0,flat
93906,Salinas,Monterey,Northern CA,38,40,-5.0,down,90.5,up
94538,Fremont,Alameda,Northern CA,38,36,5.6,up,58.3,up
95209,Stockton,San Joaquin,Northern CA,38,38,0.0,flat,126.7,up
95546,Hoopa,Humboldt,Northern CA,38,39,-2.6,down,38.5,up
95608,Carmichael,Sacramento,Northern CA,38,34,11.8,up,90.5,up
95610,Citrus Heights,Sacramento,Northern CA,38,42,-9.5,down,175.0,up
96121,Milford,Lassen,Northern CA,38,33,15.2,up,40.9,up
91502,Burbank,Los Angeles,Southern CA,37,36,2.8,up,146.7,up
93618,Dinuba,Tulare,Northern CA,37,37,0.0,flat,130.8,up
93955,Seaside,Monterey,Northern CA,37,41,-9.8,down,100.0,up
94511,Bethel Island,Contra Costa,Northern CA,37,37,0.0,flat,8.1,up
95824,Sacramento,Sacramento,Northern CA,37,36,2.8,up,73.7,up
92655,Midway City,Orange,Southern CA,36,36,0.0,flat,158.3,up
95354,Modesto,Stanislaus,Northern CA,36,39,-7.7,down,61.5,up
95548,Klamath,Del Norte,Northern CA,36,33,9.1,up,33.3,up
92398,Yermo,San Bernardino,Southern CA,35,37,-5.4,down,115.4,up
92626,Costa Mesa,Orange,Southern CA,35,32,9.4,up,161.5,up
92832,Fullerton,Orange,Southern CA,35,40,-12.5,down,100.0,up
93433,Grover Beach,San Luis Obispo,Southern CA,35,36,-2.8,down,175.0,up
94931,Cotati,Sonoma,Northern CA,35,31,12.9,up,93.3,up
95337,Manteca,San Joaquin,Northern CA,35,34,2.9,up,52.2,up
95420,Caspar,Mendocino,Northern CA,35,35,0.0,flat,24.0,up
95993,Yuba City,Sutter,Northern CA,35,35,0.0,flat,121.4,up
95628,Fair Oaks,Sacramento,Northern CA,34,39,-12.8,down,55.6,up
96111,Floriston,Nevada,Northern CA,34,29,17.2,up,28.0,up
92368,Oro Grande,San Bernardino,Southern CA,33,30,10.0,up,92.3,up
93247,Lindsay,Tulare,Northern CA,33,31,6.5,up,91.7,up
93711,Fresno,Fresno,Northern CA,33,33,0.0,flat,66.7,up
94087,Sunnyvale,Santa Clara,Northern CA,33,35,-5.7,down,190.9,up
95118,San Jose,Santa Clara,Northern CA,33,31,6.5,up,87.5,up
95692,Wheatland,Yuba,Northern CA,33,34,-2.9,down,52.4,up
95972,Rackerby,Yuba,Northern CA,33,32,3.1,up,-5.9,down
92868,Orange,Orange,Southern CA,32,35,-8.6,down,94.1,up
93960,Soledad,Monterey,Northern CA,32,32,0.0,flat,26.1,up
94103,San Francisco,San Francisco,Northern CA,32,30,6.7,up,45.0,up
94560,Newark,Alameda,Northern CA,32,30,6.7,up,85.7,up
94585,Suisun City,Solano,Northern CA,32,35,-8.6,down,44.0,up
95356,Modesto,Stanislaus,Northern CA,32,29,10.3,up,53.3,up
95432,Elk,Mendocino,Northern CA,32,28,14.3,up,26.1,up
95765,Rocklin,Placer,Northern CA,32,32,0.0,flat,100.0,up
90740,Seal Beach,Orange,Southern CA,31,38,-18.4,down,150.0,up
93255,Onyx,Kern,Southern CA,31,27,14.8,up,53.3,up
93523,Edwards,Kern,Southern CA,31,31,0.0,flat,100.0,up
94063,Redwood City,San Mateo,Northern CA,31,31,0.0,flat,93.8,up
94305,Stanford,Santa Clara,Northern CA,31,30,3.3,up,228.6,up
95128,San Jose,Santa Clara,Northern CA,31,31,0.0,flat,76.2,up
95129,San Jose,Santa Clara,Northern CA,31,34,-8.8,down,100.0,up
95212,Stockton,San Joaquin,Northern CA,31,35,-11.4,down,90.0,up
95341,Merced,Merced,Northern CA,31,31,0.0,flat,100.0,up
95558,Petrolia,Humboldt,Northern CA,31,34,-8.8,down,-5.6,down
95979,Stonyford,Colusa,Northern CA,31,30,3.3,up,-3.4,down
96109,Doyle,Lassen,Northern CA,31,30,3.3,up,13.0,up
93226,Glennville,Kern,Southern CA,30,32,-6.2,down,3.4,up
93267,Strathmore,Tulare,Northern CA,30,24,25.0,up,69.2,up
93701,Fresno,Fresno,Northern CA,30,29,3.4,up,28.6,up
94612,Oakland,Alameda,Northern CA,30,30,0.0,flat,33.3,up
96014,Callahan,Siskiyou,Northern CA,30,31,-3.2,down,7.4,up
92250,Holtville,Imperial,Southern CA,29,24,20.8,up,42.9,up
93611,Clovis,Fresno,Northern CA,29,28,3.6,up,76.9,up
93635,Los Banos,Merced,Northern CA,29,27,7.4,up,56.2,up
95008,Campbell,Santa Clara,Northern CA,29,31,-6.5,down,118.8,up
95305,Big Oak Flat,Tuolumne,Northern CA,29,28,3.6,up,0.0,flat
95322,Gustine,Merced,Northern CA,29,28,3.6,up,43.8,up
95660,North Highlands,Sacramento,Northern CA,29,30,-3.3,down,68.8,up
95673,Rio Linda,Sacramento,Northern CA,29,32,-9.4,down,40.9,up
96055,Los Molinos,Tehama,Northern CA,29,37,-21.6,down,48.1,up
90720,Los Alamitos,Orange,Southern CA,28,29,-3.4,down,50.0,up
93252,Maricopa,Kern,Southern CA,28,28,0.0,flat,17.4,up
93647,Orosi,Tulare,Northern CA,28,28,0.0,flat,20.0,up
93730,Fresno,Fresno,Northern CA,28,28,0.0,flat,237.5,up
95017,Davenport,Santa Cruz,Northern CA,28,27,3.7,up,22.7,up
95050,Santa Clara,Santa Clara,Northern CA,28,33,-15.2,down,93.3,up
95140,Mount Hamilton,Santa Clara,Northern CA,28,31,-9.7,down,18.5,up
95817,Sacramento,Sacramento,Northern CA,28,28,0.0,flat,47.4,up
95833,Sacramento,Sacramento,Northern CA,28,30,-6.7,down,45.0,up
96086,Seiad Valley,Siskiyou,Northern CA,28,28,0.0,flat,15.4,up
96104,Cedarville,Modoc,Northern CA,28,31,-9.7,down,66.7,up
93254,New Cuyama,Santa Barbara,Southern CA,27,25,8.0,up,68.8,up
93434,Guadalupe,Santa Barbara,Southern CA,27,26,3.8,up,100.0,up
94929,Dillon Beach,Marin,Northern CA,27,26,3.8,up,40.0,up
95051,Santa Clara,Santa Clara,Northern CA,27,31,-12.9,down,121.4,up
95131,San Jose,Santa Clara,Northern CA,27,28,-3.6,down,154.5,up
95202,Stockton,San Joaquin,Northern CA,27,27,0.0,flat,26.3,up
95304,Tracy,San Joaquin,Northern CA,27,30,-10.0,down,127.3,up
95632,Galt,Sacramento,Northern CA,27,28,-3.6,down,73.3,up
95662,Orangevale,Sacramento,Northern CA,27,31,-12.9,down,33.3,up
96040,Hat Creek,Shasta,Northern CA,27,28,-3.6,down,-3.7,down
96058,Macdoel,Siskiyou,Northern CA,27,25,8.0,up,25.0,up
92118,Coronado,San Diego,Southern CA,26,30,-13.3,down,76.5,up
92866,Orange,Orange,Southern CA,26,28,-7.1,down,130.8,up
93630,Kerman,Fresno,Northern CA,26,24,8.3,up,30.0,up
94038,Moss Beach,San Mateo,Northern CA,26,24,8.3,up,100.0,up
94505,Discovery Bay,Contra Costa,Northern CA,26,27,-3.7,down,33.3,up
94555,Fremont,Alameda,Northern CA,26,28,-7.1,down,33.3,up
94572,Rodeo,Contra Costa,Northern CA,26,26,0.0,flat,46.7,up
95119,San Jose,Santa Clara,Northern CA,26,26,0.0,flat,92.3,up
95134,San Jose,Santa Clara,Northern CA,26,29,-10.3,down,136.4,up
95369,Snelling,Merced,Northern CA,26,24,8.3,up,21.1,up
92257,Niland,Imperial,Southern CA,25,29,-13.8,down,128.6,up
92865,Orange,Orange,Southern CA,25,24,4.2,up,75.0,up
93250,Mc Farland,Kern,Southern CA,25,26,-3.8,down,9.1,up
95254,Wallace,Calaveras,Northern CA,25,28,-10.7,down,0.0,flat
95427,Comptche,Mendocino,Northern CA,25,24,4.2,up,29.4,up
95493,Witter Springs,Lake,Northern CA,25,24,4.2,up,4.8,up
95551,Loleta,Humboldt,Northern CA,25,22,13.6,up,50.0,up
95605,West Sacramento,Yolo,Northern CA,25,25,0.0,flat,30.0,up
95693,Wilton,Sacramento,Northern CA,25,31,-19.4,down,12.5,up
95816,Sacramento,Sacramento,Northern CA,25,28,-10.7,down,11.5,up
93212,Corcoran,Kings,Northern CA,24,22,9.1,up,5.0,up
93610,Chowchilla,Madera,Northern CA,24,24,0.0,flat,35.3,up
94086,Sunnyvale,Santa Clara,Northern CA,24,23,4.3,up,100.0,up
94940,Marshall,Marin,Northern CA,24,26,-7.7,down,33.3,up
95010,Capitola,Santa Cruz,Northern CA,24,27,-11.1,down,125.0,up
95133,San Jose,Santa Clara,Northern CA,24,26,-7.7,down,29.4,up
95550,Korbel,Humboldt,Northern CA,24,23,4.3,up,-18.5,down
95691,West Sacramento,Yolo,Northern CA,24,27,-11.1,down,19.0,up
95699,Drytown,Amador,Northern CA,24,24,0.0,flat,36.8,up
96023,Dorris,Siskiyou,Northern CA,24,22,9.1,up,62.5,up
96113,Herlong,Lassen,Northern CA,24,22,9.1,up,35.7,up
93621,Dunlap,Fresno,Northern CA,23,24,-4.2,down,9.1,up
94040,Mountain View,Santa Clara,Northern CA,23,22,4.5,up,100.0,up
95242,Lodi,San Joaquin,Northern CA,23,25,-8.0,down,237.5,up
95301,Atwater,Merced,Northern CA,23,25,-8.0,down,116.7,up
95678,Roseville,Placer,Northern CA,23,23,0.0,flat,60.0,up
95841,Sacramento,Sacramento,Northern CA,23,15,53.3,up,36.4,up
95961,Olivehurst,Yuba,Northern CA,23,22,4.5,up,35.3,up
96010,Big Bar,Trinity,Northern CA,23,21,9.5,up,0.0,flat
96129,Beckwourth,Plumas,Northern CA,23,22,4.5,up,28.6,up
90245,El Segundo,Los Angeles,Southern CA,22,21,4.8,up,109.1,up
90623,La Palma,Orange,Southern CA,22,24,-8.3,down,150.0,up
93452,San Simeon,San Luis Obispo,Southern CA,22,22,0.0,flat,66.7,up
94021,Loma Mar,San Mateo,Northern CA,22,24,-8.3,down,-11.1,down
94599,Yountville,Napa,Northern CA,22,25,-12.0,down,18.2,up
94963,San Geronimo,Marin,Northern CA,22,22,0.0,flat,22.2,up
95334,Livingston,Merced,Northern CA,22,24,-8.3,down,140.0,up
95367,Riverbank,Stanislaus,Northern CA,22,20,10.0,up,50.0,up
95471,Rio Nido,Sonoma,Northern CA,22,22,0.0,flat,-28.6,down
95488,Westport,Mendocino,Northern CA,22,22,0.0,flat,-4.5,down
95827,Sacramento,Sacramento,Northern CA,22,26,-15.4,down,88.2,up
95835,Sacramento,Sacramento,Northern CA,22,21,4.8,up,200.0,up
90017,Los Angeles,Los Angeles,Southern CA,21,24,-12.5,down,10.5,up
92661,Newport Beach,Orange,Southern CA,21,22,-4.5,down,25.0,up
94043,Mountain View,Santa Clara,Northern CA,21,22,-4.5,down,110.0,up
94576,Deer Park,Napa,Northern CA,21,18,16.7,up,11.1,up
95429,Dos Rios,Mendocino,Northern CA,21,20,5.0,up,-9.5,down
92280,Vidal,San Bernardino,Southern CA,20,19,5.3,up,340.0,up
92401,San Bernardino,San Bernardino,Southern CA,20,22,-9.1,down,122.2,up
92606,Irvine,Orange,Southern CA,20,20,0.0,flat,136.4,up
93270,Terra Bella,Tulare,Northern CA,20,18,11.1,up,58.3,up
93513,Big Pine,Inyo,Northern CA,20,20,0.0,flat,35.3,up
93562,Trona,San Bernardino,Southern CA,20,19,5.3,up,90.0,up
93646,Orange Cove,Fresno,Northern CA,20,19,5.3,up,21.4,up
93901,Salinas,Monterey,Northern CA,20,16,25.0,up,46.2,up
94304,Palo Alto,Santa Clara,Northern CA,20,19,5.3,up,72.7,up
94519,Concord,Contra Costa,Northern CA,20,20,0.0,flat,54.5,up
95618,Davis,Yolo,Northern CA,20,22,-9.1,down,250.0,up
95637,Guinda,Yolo,Northern CA,20,20,0.0,flat,26.7,up
95681,Sheridan,Placer,Northern CA,20,21,-4.8,down,12.5,up
95776,Woodland,Yolo,Northern CA,20,19,5.3,up,110.0,up
95984,Twain,Plumas,Northern CA,20,21,-4.8,down,10.5,up
96006,Adin,Modoc,Northern CA,20,20,0.0,flat,220.0,up
90094,Playa Vista,Los Angeles,Southern CA,19,16,18.8,up,133.3,up
93526,Independence,Inyo,Northern CA,19,22,-13.6,down,216.7,up
95117,San Jose,Santa Clara,Northern CA,19,20,-5.0,down,110.0,up
95357,Modesto,Stanislaus,Northern CA,19,18,5.6,up,91.7,up
95463,Navarro,Mendocino,Northern CA,19,20,-5.0,down,-10.0,down
95547,Hydesville,Humboldt,Northern CA,19,18,5.6,up,55.6,up
95661,Roseville,Placer,Northern CA,19,17,11.8,up,100.0,up
95864,Sacramento,Sacramento,Northern CA,19,20,-5.0,down,92.3,up
95934,Crescent Mills,Plumas,Northern CA,19,18,5.6,up,50.0,up
96035,Gerber,Tehama,Northern CA,19,19,0.0,flat,30.8,up
92347,Hinkley,San Bernardino,Southern CA,18,16,12.5,up,15.4,up
93256,Pixley,Tulare,Northern CA,18,17,5.9,up,55.6,up
93445,Oceano,San Luis Obispo,Southern CA,18,21,-14.3,down,175.0,up
94102,San Francisco,San Francisco,Northern CA,18,17,5.9,up,100.0,up
94404,San Mateo,San Mateo,Northern CA,18,19,-5.3,down,80.0,up
94922,Bodega,Sonoma,Northern CA,18,13,38.5,up,26.7,up
95826,Sacramento,Sacramento,Northern CA,18,20,-10.0,down,188.9,up
95932,Colusa,Colusa,Northern CA,18,18,0.0,flat,60.0,up
90067,Los Angeles,Los Angeles,Southern CA,17,14,21.4,up,87.5,up
92239,Desert Center,Riverside,Southern CA,17,14,21.4,up,116.7,up
93223,Farmersville,Tulare,Northern CA,17,17,0.0,flat,18.8,up
93244,Lemon Cove,Tulare,Northern CA,17,16,6.2,up,37.5,up
94074,San Gregorio,San Mateo,Northern CA,17,18,-5.6,down,-18.2,down
95219,Stockton,San Joaquin,Northern CA,17,18,-5.6,down,20.0,up
95587,Piercy,Mendocino,Northern CA,17,17,0.0,flat,13.3,up
95821,Sacramento,Sacramento,Northern CA,17,20,-15.0,down,33.3,up
95948,Gridley,Butte,Northern CA,17,15,13.3,up,33.3,up
90021,Los Angeles,Los Angeles,Southern CA,16,15,6.7,up,-14.3,down
92249,Heber,Imperial,Southern CA,16,16,0.0,flat,44.4,up
92845,Garden Grove,Orange,Southern CA,16,16,0.0,flat,114.3,up
93204,Avenal,Kings,Northern CA,16,17,-5.9,down,166.7,up
93206,Buttonwillow,Kern,Southern CA,16,15,6.7,up,7.7,up
93723,Fresno,Fresno,Northern CA,16,16,0.0,flat,40.0,up
93925,Chualar,Monterey,Northern CA,16,18,-11.1,down,5.6,up
94569,Port Costa,Contra Costa,Northern CA,16,16,0.0,flat,18.2,up
94571,Rio Vista,Solano,Northern CA,16,17,-5.9,down,10.0,up
95320,Escalon,San Joaquin,Northern CA,16,18,-11.1,down,70.0,up
95368,Salida,Stanislaus,Northern CA,16,22,-27.3,down,155.6,up
95555,Orick,Humboldt,Northern CA,16,15,6.7,up,7.7,up
95569,Redcrest,Humboldt,Northern CA,16,12,33.3,up,-37.5,down
96038,Grenada,Siskiyou,Northern CA,16,14,14.3,up,20.0,up
96108,Davis Creek,Modoc,Northern CA,16,13,23.1,up,60.0,up
96115,Lake City,Modoc,Northern CA,16,16,0.0,flat,8.3,up
92258,North Palm Springs,Riverside,Southern CA,15,17,-11.8,down,112.5,up
95220,Acampo,San Joaquin,Northern CA,15,16,-6.2,down,66.7,up
95330,Lathrop,San Joaquin,Northern CA,15,16,-6.2,down,33.3,up
95391,Tracy,San Joaquin,Northern CA,15,23,-34.8,down,92.3,up
95638,Herald,Sacramento,Northern CA,15,17,-11.8,down,142.9,up
95825,Sacramento,Sacramento,Northern CA,15,13,15.4,up,128.6,up
95832,Sacramento,Sacramento,Northern CA,15,15,0.0,flat,22.2,up
95842,Sacramento,Sacramento,Northern CA,15,17,-11.8,down,60.0,up
93219,Earlimart,Tulare,Northern CA,14,15,-6.7,down,42.9,up
93631,Kingsburg,Fresno,Northern CA,14,14,0.0,flat,116.7,up
93710,Fresno,Fresno,Northern CA,14,12,16.7,up,27.3,up
94085,Sunnyvale,Santa Clara,Northern CA,14,13,7.7,up,85.7,up
95075,Tres Pinos,San Benito,Northern CA,14,14,0.0,flat,50.0,up
95382,Turlock,Stanislaus,Northern CA,14,16,-12.5,down,88.9,up
95412,Annapolis,Sonoma,Northern CA,14,12,16.7,up,-6.2,down
95695,Woodland,Yolo,Northern CA,14,16,-12.5,down,20.0,up
95831,Sacramento,Sacramento,Northern CA,14,13,7.7,up,18.2,up
96117,Litchfield,Lassen,Northern CA,14,12,16.7,up,160.0,up
93245,Lemoore,Kings,Northern CA,13,13,0.0,flat,0.0,flat
95315,Delhi,Merced,Northern CA,13,15,-13.3,down,30.8,up
95388,Winton,Merced,Northern CA,13,15,-13.3,down,87.5,up
95585,Leggett,Mendocino,Northern CA,13,13,0.0,flat,-15.0,down
95736,Weimar,Placer,Northern CA,13,13,0.0,flat,-11.8,down
95811,Sacramento,Sacramento,Northern CA,13,13,0.0,flat,0.0,flat
95953,Live Oak,Sutter,Northern CA,13,12,8.3,up,85.7,up
96009,Bieber,Lassen,Northern CA,13,11,18.2,up,33.3,up
