effective_date,geo_type,geo_id,geo_name,status,source_id
2025-03-06,zip,95511,95511,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95565,95565,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95658,95658,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95736,95736,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95949,95949,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96014,96014,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96057,96057,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96104,96104,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96142,96142,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95432,95432,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95514,95514,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95567,95567,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95661,95661,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95746,95746,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95954,95954,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96015,96015,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96058,96058,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96105,96105,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96143,96143,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95435,95435,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95519,95519,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95568,95568,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95663,95663,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95747,95747,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95956,95956,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96016,96016,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96059,96059,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96106,96106,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96145,96145,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95437,95437,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95521,95521,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95569,95569,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95664,95664,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95762,95762,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95958,95958,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96017,96017,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96061,96061,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96107,96107,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96146,96146,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95441,95441,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95524,95524,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95570,95570,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95665,95665,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95765,95765,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95959,95959,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96019,96019,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96062,96062,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96108,96108,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96148,96148,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95443,95443,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95525,95525,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95571,95571,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95666,95666,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95910,95910,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95960,95960,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96020,96020,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96063,96063,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96109,96109,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96150,96150,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95445,95445,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95526,95526,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95573,95573,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95667,95667,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95914,95914,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95962,95962,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96021,96021,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96064,96064,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96110,96110,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96151,96151,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95449,95449,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95527,95527,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95585,95585,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95669,95669,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95915,95915,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95965,95965,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96022,96022,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96065,96065,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96111,96111,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96152,96152,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95450,95450,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95528,95528,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95587,95587,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95672,95672,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95916,95916,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95966,95966,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96023,96023,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96067,96067,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96112,96112,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96155,96155,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95451,95451,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95531,95531,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95589,95589,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95675,95675,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95917,95917,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95967,95967,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96024,96024,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96068,96068,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96113,96113,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96156,96156,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95453,95453,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95536,95536,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95595,95595,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95677,95677,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95919,95919,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95968,95968,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96025,96025,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96069,96069,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96114,96114,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96158,96158,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95454,95454,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95537,95537,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95601,95601,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95678,95678,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95922,95922,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95969,95969,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96027,96027,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96071,96071,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96115,96115,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96160,96160,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95456,95456,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95538,95538,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95602,95602,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95679,95679,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95923,95923,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95971,95971,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96028,96028,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96073,96073,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96116,96116,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96161,96161,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95457,95457,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95540,95540,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95603,95603,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95681,95681,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95924,95924,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95972,95972,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96029,96029,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96074,96074,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96117,96117,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96162,96162,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95458,95458,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95542,95542,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95604,95604,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95682,95682,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95925,95925,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95973,95973,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96031,96031,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96075,96075,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96118,96118,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95459,95459,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95543,95543,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95607,95607,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95684,95684,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95926,95926,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95974,95974,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96032,96032,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96076,96076,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96119,96119,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95460,95460,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95545,95545,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95613,95613,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95685,95685,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95927,95927,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95975,95975,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96033,96033,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96078,96078,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96120,96120,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95461,95461,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95546,95546,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95614,95614,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95689,95689,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95928,95928,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95977,95977,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96034,96034,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96079,96079,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96121,96121,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95463,95463,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95547,95547,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95619,95619,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95699,95699,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95929,95929,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95978,95978,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96035,96035,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96080,96080,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96122,96122,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95464,95464,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95548,95548,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95623,95623,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95701,95701,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95930,95930,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95979,95979,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96037,96037,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96084,96084,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96123,96123,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95466,95466,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95549,95549,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95629,95629,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95703,95703,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95934,95934,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95980,95980,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96038,96038,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96085,96085,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96124,96124,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95467,95467,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95550,95550,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95631,95631,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95709,95709,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95935,95935,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95983,95983,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96039,96039,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96086,96086,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96125,96125,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95468,95468,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95551,95551,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95633,95633,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95712,95712,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95936,95936,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95984,95984,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96040,96040,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96087,96087,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96126,96126,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95469,95469,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95552,95552,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95634,95634,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95713,95713,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95937,95937,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95986,95986,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96041,96041,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96088,96088,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96128,96128,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95470,95470,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95553,95553,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95635,95635,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95714,95714,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95938,95938,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96001,96001,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96044,96044,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96089,96089,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96129,96129,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95481,95481,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95554,95554,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95636,95636,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95715,95715,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95939,95939,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96002,96002,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96046,96046,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96090,96090,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96130,96130,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95482,95482,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95555,95555,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95640,95640,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95717,95717,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95940,95940,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96003,96003,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96047,96047,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96091,96091,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96132,96132,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95485,95485,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95556,95556,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95642,95642,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95720,95720,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95941,95941,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96006,96006,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96048,96048,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96092,96092,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96133,96133,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95488,95488,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95558,95558,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95644,95644,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95721,95721,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95942,95942,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96007,96007,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96050,96050,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96093,96093,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96134,96134,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95490,95490,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95559,95559,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95646,95646,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95722,95722,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95944,95944,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96008,96008,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96051,96051,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96094,96094,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96135,96135,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95493,95493,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95560,95560,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95648,95648,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95724,95724,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95945,95945,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96009,96009,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96052,96052,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96096,96096,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96136,96136,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95494,95494,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95562,95562,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95650,95650,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95726,95726,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,95946,95946,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96010,96010,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96054,96054,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96097,96097,distressed,cdi_distressed_geographies_2025
2025-03-06,zip,96137,96137,distressed,cdi_distressed_geographies_2025
